

Kate M.,1.0,        9/29/2017    ,"Thanks for the flight delay, missed connection, and the dirtiest hotel I've ever stayed in.. you really know how to treat a customer American Airlines!"

Ac H.,5.0,        11/27/2016    ,"We flew on one of the 737-800s that had the interactive screen on the back of the seat in front of us. That was a big hit with the kids. Hopefully American will continue to upgrade planes with those. On a later leg home we flew on an A321. Talk about a junk plane. No in-flight movie. No music channels. No power outlets. The staff (gate, flight crew) were more than friendly to our party of 7 (including 7 kids). They got us to our connecting flights on time, assisted us with bag checks, and check ins.  We made it home safe, with all of our luggage.  Personally, I'd rather fly American than any others."

Jill W.,1.0,        9/18/2017    ,"Buyer beware! If you buy a economy ticket make sure you tell the ticket agents how to do their job. I bought the ticket for a one way flight. First let me say I fly AA at least once every six weeks. I have frequent flyer miles and group 5 boarding. This ticket wouldn't let me choose a seat and told me I had to do it at check in. I then get an email that said since I bought an economy ticket I had to do the following1: check in at counter2: pay $25.00 for my carry on bag (one personal ok)3: get boarding pass at counter4: last to board the plane. So a day before the flight. I check in online and there is my boarding pass with a seat assigned and Group 5 boarding.  Hmmm...So I go to the counter at AA and checked in at the counter with a nice lady and I told her I had conflicting information.  She looked up my flight and told me ""you have a seat, you don't need to check your bag you are good to go.""I go to the gate. I again showed them my ticket and to see if there was a different seat. They smiled and told me no it was a full flight. Ok, sit back down and then 10 minutes later I am called back to the gate counter and told me since I have Economy ticket I have to check my bag. I told her all the above and she just smiled and told me ""sorry you got explicit instructions about this purchase. I told her I know and I tried to abide by it but was cleared. She then told me instead on paying $25.00 I have to pay $50.00!!!"

Norlynn P.,1.0,        7/8/2018    ,"We were looking to check in and we looked on the monitors for which counter we could in at we went to 35, but it was closed. We had to walk to 16. It was horrible. When we got to our gate they started boarding and they had called military personnel up to board first. Us being a military family we had to get through the standing crowd. And my husband wanted to reconfirm that she had called military And she rudely said, yeah I already called for military personnel"" she sounded so annoyed. And then when we got on the plane I was sitting in an aisle seat holding my son who was asleep. The two flight attendants who were pulling the beverage cart bumped into my arm and didn't apologize. If my son's head was out more they could have hit his head. It was a late night flight, not sorry for trying to have my son in a comfortable position and having my arm in a comfortable position. Never wanna ride American again."

Taylor O.,1.0,        1/15/2016    ,"I really despise this company. I have been on eight American Airline flights over the last two weeks. The results of which could comprise a short novel, but in the interest of brevity I will try to highlight only major points. You can assume that many small, terrible things occurred in addition to the shit show outlined below.FLIGHT #1: 45 Minute delay - alleged mechanical issue. No specifics given. FLIGHT #2: One hour delay - alleged mechanical issue. No specifics give . FLIGHT #3: Three hour delay - alleged mechanical issue. No specifics given. * At this point I'm starting to notice a trend. It's also important to note that the weather on all travel days was very good. FLIGHT #4: Missed this flight because, sadly, it was the one flight actually on time and we were three hours late from previous flight (see flight #3)*Upon entering Dallas airport we raced to our connecting flight, but failed to arrive in time. As we made the two mile walk to the American customer service counter (it was 11pm or so), we realized that every plane, from every carrier, in the entire airport had successfully departed. Except for one. An American Airline plane. It too had cancelled after a two hour delay (mechanical issues) and right as we walked by the angry mob of passengers received the news. I had a very important business appointment in the morning. I missed it and had to stay the night in Dallas. Took 1 1/2 hours for our shuttle to arrive and get us to hotel. We hit the sack at 2-3am and woke up at 6am for the new American Flight.FLIGHT #5: Early morning flight. Excited to get home. One hour delay - alleged mechanical issues. No specifics given. FLIGHT #6: 45 minute delay - alleged mechanical issues (I'm not making this shit up, I swear, this actually happened). No specifics given. *flight #6 Gate personnel repeatedly tell us to board the plane quickly when it arrives so we can hopefully make the connecting flight in The next city. We finally board and the staff starts panicking because they can't find a passenger and they literally say ""I think we have a stow away on here!"" * The captain then says ""I'm going to try to make up for lost time by climbing to 35K altitude and flying fast."" And this point I start to reflect and think to myself 'hmmm... This is the sixth American flight in a row with mechanical issues, the staff thinks we have a stow away, and the pilot wants to fly fast to make up for lost time.  I'm not afraid of flying at all, but I'm getting the hell out of here.'So I ask to be let off and get transferred to another flight that was scheduled for flight 1 hour later. Only problem is....FLIGHT #7: 30 minute delay - alleged mechanical issues. No specifics given.FLIGHT #8: 30 minute delay. No reason given. Plane boarded. Upon boarding there is a complete power failure in the cabin. People use their phone lights to find their seats. We sit for another 30 minutes. The captain eventually informs us that a tire is too bald, and has to be replaced. We were asked to grab our stuff and get off the plane due to the mechanical issue (BUT, specifics were given! Not that it really mattered, or was even a step in the right direction, but mainly it was exciting because it was a bit different than the other excuses, or lack thereof). *So this is where we currently stand. Eight flights, and seven delays. The only that was on time was the one that, sadly, we were hoping would be delayed (Flight #4). One of which was an overnight delay and ruined my next day. And since I'm typing this at 11:47pm, in DFW airport while they replace the tire, my guess is ill be sleeping in this city... Again.I have no idea what is going on with this airline. My best guess is that a fleet of old WW2 planes were sold at a sheriffs auction and American Airline picked them up for use in their domestic flights.  But I do know one thing, never again will I allow American Airline to trick me into thinking that, even though the fair is cheap, I will still arrive at my destination on time. Having a safe, functioning, timely fleet of planes clearly is not part of American Airline's business model. Buyer beware."

April L.,1.0,        4/13/2017    ,Their customer service is beyond terrible! Where do I start. This was our first time traveling to Paris France and we will never use their airline again. The customer service is terrible. We rushed to catch our connecting flight since they were delayed already leaving Paris and they just close your doors and told us it was too late. We told them we rushed and their flight was delayed and they said they knew right away we were not going to make it. How could they make our family of six with a special needs child and a senior citizen with this rush to the other end of the airport and knowing we would never make it. I asked the gal this and her response was I'm sorry I am not sure why we do it that way.  I have a very sour taste in my mouth and the way they do business I'm surprised they're still in business.

Claire Y.,1.0,        1/15/2016    ,"Consistently changing their gates and time. Flight delayed for an hour and I had a meeting at my destination. When asked to switch me to another airline, they said- we are the only one flying to chicago? Are you serious? I took three different airlines when I traveled to Texas and back every time. If American airline doesn't wanna be responsible for your own fault, admit that you're under budget or don't want pay other airline to help your passengers. Simply don't dare lie to your customers because we are not stupid."

Paul S.,1.0,        8/28/2017    ,"Why does it take 45 minutes for bags to get delivered at DFW? Only after I complained with several other people did the baggage agent call downstairs and ask about the delay. Of course, once he did the carousel started delivering bags within two minutes! I am an AAL Executive Platinum member who flies 100,000 miles annually. To me and many others, a 45 minute wait for belly bags is totally unacceptable. Get it together AAL!"

Be R.,1.0,        1/5/2018    ,"One of the worst Airlines ever since for having lots of maintenance and causing us to have 5 delayed flights in a day and made us Moses our connecting flights... trying to check in for my 7:11 flight to LAX and asking the with attitude customer service of American Airlines named Ana just 15 mins ago instead of being nice for they are the ones that caused me to have delayed flights and missed my connecting flight to LAX for I am asking what gonna happen to my luggage, she said it will check in once you check in with a lazy and not accommodating voice... and I told her how come I cannot check in she is explaining it in a lazy and seems not wanted to talk way that I can't go it have to wait 2 hrs before my flight... it is ok if that's the case but she should be nice for American Airlines put us to a lot of trouble since December going to MS till now going back to LA...calling higher boss of American Airlines your customer service named Ana should be reprimanded , person in baggage questioning .. be nice I did not sleep because you guys delayed my flights from 3:30 To 5:30 To 7:30 To 9: was p then will p:30 then my connecting flight  I missed it.. haay Ana work on your attitude"

Scott C.,1.0,        2/22/2016    ,"I recently traveled on American Airlines flight 1067 out of Dallas/Ft. Worth, TX to San Jose, CA this past Sunday afternoon/early evening. I was sat next to a gentlemen who was so incredibly large (mere stature) that he occupied more than 1/3 of my seat. There was absolutely no way of putting the arm rest down, thus forcing me to awkwardly lean into the aisle, where then I was continuously bumped into by flight attendants and customers using the restroom.This is in no way an attack on the gentlemen who was sitting next to me, but I experienced one of the worst flights I've ever been on due to this. Why am I paying full price for a severely sub-standard experience? The flight was full and I was unable to sit anywhere else. I reached out via their online customer complaint department, and I was simply sent back a statement saying that they recognize my complaint, will pass it on, but won't do anything about this.I would like some sort of restitution for a terrible experience. I in no way believe it to be fair that I paid full price for a seat that I was able to use half of.Here is my AA Ref#1-5566704301I am asking that someone from American Airlines take this up a notch and contact me about how we can resolve this.Thank you."

James L.,2.0,        1/30/2016    ,If you like flight delays and numerous gate changes then please fly American Airlines.

Ayushi A.,2.0,        1/29/2016    ,"American's service has declined so much lately. So I was one of the last few to board the plane and I also had a roller carry on so I wasn't too optimistic that there would be overhead space. When I got on through there were tons of small backpacks and jackets taking up the overhead bins. So when the attendant asked me and this one other man to check in our bags we insisted that he ask passangers to be more accommodating or reshuffle a couple of items to avoid the whole process of checking in. I pack light so that I don't have to wait around in baggage claim for an hour. But the attendant responded with ""I made an announcement that's all I am going to do. I am not going to move peoples stuff around nor am I going to personally ask someone to put their stuff at their feet"". For claiming to be one of the best service airlines I don't that's the definition. This is aggravating because it's not the first time to have happened. When the in flight wifi wasn't working despite having been in the air for about an hour I approached him again and his response was ""do I look like a technology expert?"". I was literally asking a simple question and there was absolutely no need for sass. He was so lucky that Its a small thing and trust me when I recognize that people go through much worse when travelling, myself being one but I think theres something to be said about the staff themselves not remaining professional."

Sara M.,1.0,        12/7/2017    ,"Beware when booking flights with connections!! My daughter recently flew from Denver through DFW on her way to College Station. The flight was delayed out of DEN due to de-icing but still arrived into DFW at 0818. My daughter's next flight was due to depart at 0845. Upon her arrival to B33, her Iphone showed a time of 0835. I am still attempting to understand how my daughter and the fellow passengers found themselves at B33 at 0835 with doors closed and no plane at the gate, for a flight with a scheduled departure of 0845 that had a wheels up time of 0853 (18 minutes after my daughter arrived at the gate). The only flight available to rebook all of them on was 12 hours later on a 2045 flight. My daughter sat down at the gate on her computer to secure a rental vehicle. After the fellow passenger and his wife had left the gate, my daughter witnessed four AA employees commenting and laughing about the situation. This inappropriate behavior of these employees is unprofessional in every way. They find it acceptable to laugh and make fun of the customers? Is this what AA is all about? Good customer service revolves around employees being competent, professionally, courteously and respectfully. This has not been what my daughter has experienced today. AA website describes how the organization handles disruptions: ""Our goal is to be a service and product leader in the airline industry. When customer service issues arise, we try to resolve them at the first point of contact. As a result, we have devoted resources to the front line and rely on our personnel to solve most problems during daily activity."" I lost count on how many points of contact I made in an attempt to obtain an explanation and resolution for this situation. Giving the reservations number to the passengers is of no help whatsoever. Reaching out to the dedicated ""Gold Status"" number, no help whatsoever. There is not a customer relations phone number to call; we are left with sending an email?! Are the employees that were laughing at this situation your ""devoted resources?"" I am most certain that AA has policies regarding the treatment of customers with dignity, and respect, and to conduct themselves in a professional manner at all times. These employees failed miserably. You can be assured that this added insult to injury.After several attempts, I did receive replies from customer service who refused to compensate my daughter for the rental. The Customer Relations department is as far as my ""escalation"" would be permitted. I did write to the Executive VP of People and Communications who didn't bother to respond herself, instead sent it back to customer relations who replied for her. Again, refused to compensate my daughter for her rental."

Jeff L.,1.0,        1/15/2016    ,Rudest most unprofessional staff of any airlines I've dealt with... I actually paid someone several hundred dollars to treat me this bad?

Allen K.,2.0,        3/1/2018    ,I travel a lot and have to fly with different airlines.  I can honestly say American has been the worst experience to date on both my last two trips.  On my trip I have waited on the plane to pull into the gate for a total of 1.5 hours.  Waited for air crew 35 min twice.  And waited for baggage 45 min or more.    I have one more trip booked with American later this month and I think that may be my last.

Cindy N.,1.0,        6/11/2017    ,"If you don't want to spend the whole day at the airport, do not fly with AA!  My flight was delayed for 6 hours and then another 3 hours at the next connection! First, it was a mechanical part on the plane they needed replace before flying. Second, they didn't have enough crew members to accommodate the plane and third, the temperature on the plane wasn't right!! This will all take several hours before you can board. Worst airline I've ever been on!"

Veronica B.,1.0,        8/29/2015    ,"AWFUL! AWFUL! AWFUL! Let's start back at the WAY beginning shall we? 10 years ago when hurricane Katrina struck, I was in the Navy and the ship I was stationed on was re routed to be the first responder to help. I had tickets to go home for the following week. I called when I could to tell them about why I would not be able to be on my flight and they told me there was nothing they could do! I said, excuse me?! You do realize I am active duty military being ordered to assist with a natural disaster and you are saying you cannot issue me a voucher for the amount I paid for these tickets so that I can go home at a later time? No the woman said, we cannot do that. Needless to say I was appalled. I saved up for months to buy my ticket in the first place and now I was just out $400.At that time that was basically half my pay per month! So I vowed never to fly American EVER again. And I didn't...until yesterday. HUGE MISTAKE! After 10 years nothing has changed, in fact it's gotten worse! My boyfriend and I departed LAX and hour late due to them having some sort of issue. We were on our way to DFW and were supposed to get on a connecting flight and continue to Norfolk. Due to them being an hour late we missed our connection. I just love how they couldn't hold the plane for 20 minutes so the 6 of us Norfolk passengers could make our connection. Yep that's right, we were only 20 min late and it was BECAUSE OF THEM and they couldn't hold the plane! So I go over to the reservation counter where they tell me that we won't be able to fly out until the next morning. They put us up in a hotel in the middle of nowhere and gave us a meal voucher for $24-how generous! Fast forward to the next day, we are back at the airport, we check in and go to gate C12, the gate printed on our boarding pass. No sign saying Norfolk so I assume maybe after this flight boards they will change the sign-they don't. So I go up and ask about it and the guy tells me the gate is now C24. Ronnie and I walk over there only to find they just stopped boarding! I start crying and screaming that we have 10 min until take off and the plane is right there. To which Kim, an extremely rude and awful employee who is probably just there to collect a paycheck and doesn't give two shits about her job says she can't talk to me while I'm upset. WTF???? Ronnie asked to speak to a supervisor and Brian came over, and was actually sweet and helpful but unfortunately for us and him there just weren't a lot of options. We had to wait at DFW all day since our new flight didn't leave until 6:30. We did get upgraded to first class but Ronnie had to ASK for it-it wasn't offered! Unless they can give me a travel voucher for the $900 we spent on these tickets, I am never flying American again and I will advise my friends, family, fellow helpers, and thousands of social media followers to do the same!!!"

Tim S.,1.0,        7/28/2016    ,Negative infinity! Very business unfriendly airline. Had to extend my trip by a day and paid $200 change fee plus the additional $200 difference in ticket price. Then needed to move the departure time to a later flight due to a long running meeting and bam another $75 change fee. Now after a long week Of meetings add an additional 3 hours stuck at DFW because their flight attendant is a no-show. Asked if the could put me on another flight and got the usual run-around with a smug look from their staff. Worst airline ever! Will never fly American again. Will stick to an airline that doesn't charge change fees and goes the extra mile to accommodate their customers!

Chris L.,3.0,        6/30/2014    ,"On the way to our destination, the flight crew: the captain and the flight steward-men women didn't show up until 90 minutes later.On the flight home we were 20 minutes early. What gives!It's quite inconsistent; but he other bonus is that checking in is pretty easy and tey let you scan your phones at the TSA checkpoints."

Craig G.,1.0,        6/12/2017    ,I usually fly SW Airlines for its convenience in changing flights and cancelling flights. I just lost my entire ticket cost for cancelling my flight on AA. My one-way fee with SW was put on hold for future use. Which airlines will I ALWAYS avoid in the future?

Halo I.,1.0,        8/28/2015    ,So.... Just come back from Hawaii and I have long flight to my home ..But the thing is I fly a lot over seas ...So we got flight with American airline and we got old plain no t.v /no food ( with perches) /no wifi now the thing is that this is longgggg flight almost 7h .We paid so much and thy didn't have good t.v to watch movie ... Any way don't fly with them to Hawaii ! It's terrible flight !

Anna Kate G.,1.0,        5/20/2017    ,"I would just like to start this off by saying that before this incident even happened, I already knew American Airlines is the worst airline in the business. My friends and I were on our way to our senior trip in Los Angeles(woooo!). Our flight was scheduled to leave at 7:00 am so we arrived at the airport at 5:45 thinking that was plenty of time. I am TSA Pre-Check so I got through security in 5 minutes but my friends and our moms were stuck in the regular security check line. Three of my friends ended up not coming and the tickets were non-refundable so that gave American Airlines $700 so that they could turn around and sell them to stand-by. I went ahead and got to the gate at 6:40 but my friends and our moms were stuck in the security line for 50 minutes. When they finally got through they ran to the gate thinking that they were 10 minutes early so it was fine. I saw them running up to us and the rude flight attendant began shutting the door. I told her to stop closing it because the flight is not supposed to leave for another 10 minutes and I literally saw my group sprinting only 50 yards away and she said no its too late. It was 6:51. They were one minute late. ONE. I told her to wait because my family and friends were walking up and she said no. Then after shutting the door in my face she goes ""alright let's rock and roll"" with a smile. I understand that they have to prepare a few things before the plane leaves, but they were one minute late, it was 6:51. After giving them three seats for them to sell and make even more money on. She was smiling as me and my friends began to cry. She enjoyed watching us stress out and bicker with each other. I am currently sitting in the airport going from terminal to terminal on standby trying to get 5 people to LA in order to make our cruise. I normally do not fly American Airlines, but the flight was so cheap I could not help myself. It is worth paying hundreds more if it means pleasant customer service. This will be my last American Airlines flight and I encourage it to be yours as well.tripadvisor.com/ShowUser…"

BrownBeauty B.,3.0,        4/3/2017    ,"First time in Dallas. First time flying AA. Well...I'm not a scientist, but I am pretty sure they know when other planes are arriving. So it might be a good idea to get the mechanics in snap snap gear to tow broken down planes in order that paying customers can de-board. Arrived half hour early....nice....and then hafta spend it sitting on the plane. We pay entirely too much for this and TIME is priceless. While I realize a plane doesn't tow as easily as a car....they need to do better than ""well....it will be gone soon is all we can tell you."" Besides that....not a bad flight . Let's see what happens fling back home."

Paul S.,1.0,        7/21/2015    ,"Zero customer service attitude by airport employees. We were stranded in Dallas because our flight coming in was so late that our connecting flight left before our plane arrived at DFW. The agents at the gate DID NOT GIVE A CRAP about any of the stranded passengers. It was 10:30 pm, so there were no later flights going out. They said, ""We only have 10 hotel vouchers a day, and we gave them all away hours ago."" I asked if they could at least offer stranded passengers advice on finding a nearby hotel and shuttle service, so they sent us downstairs to baggage claim. There, another AA employee who had no compassion nor personality gave us a xeroxed sheet of a phone number to get discount hotel rooms. The number had a recording, ""All our discounted rooms are gone"". That left me to fend for myself and find a Red Roof Inn, which I booked through Hotels.com via my phone. At least Hotels.com has GOOD customer service. American Airlines gets a big thumbs down for nonexistent customer service. I will never fly with them again, if there's any alternative."

Cynthia L.,3.0,        1/8/2013    ,"After a long flight from overseas, all I wanted was some peace and quiet. Admirals Club was a great place to unwind during a layover. There is an Admirals Club in every terminal at DFW and this particular one was located in Terminal A near gate A23.Pros:- Quick check-in- Free Wi-Fi access- Friendly bartender and staff- 7 individual bathrooms with a shower, towels and soap provided- Plenty of seating with smaller rooms for more privacy, a cell phone and TV free room for those seeking less noisy atmospheres, business center, and a children's room.Cons: - Max 2 drink coupons provided at check-in (I thought it was unlimited drinks? Plus, the check-in rep told me I could use one of them to buy a bottled water, but that was false information.)- Mediocre hot food selection on the menu- Nowhere to take a nap lying flat, only chairsDespite the cons, I liked lounging in the Admirals Club. Too bad I'm not a member and can't come all the time. I need to find a way to go to these more often!"

NEILAND S.,1.0,        8/19/2016    ,"American Airlines deserves a negative star review.  How does this team of arrogant, rude and sub par ""people"" remain employe and how does such a bad business remain IN business.  EVERYONE should boycott this airline.Maybe a clever anarchist type could start a reverse ""occupy"" movement to get American to take notice and either change their crappy way doing business or get the hell out of the sky for ever!!!I miss Pan Am!!!!!"

Keith W.,1.0,        7/9/2016    ,"What a joke of an airline. Flying to ABQ tonight on 2568. Originally supposed to be leaving at 7pm. Then it got delayed to 8:00, 8:40, 9:00, and 9:15. The reason? None given. Just ""you will still be departing from this gate"". If it wasn't for the app on my smartphone I wouldn't even know about the delayed time, and I'm sitting right next to the gate counter! This is by far the worst airline ever. They can't run on time to save their lives! Horrible. I cannot say enough bad things about them to paint the whole picture. If you've flown them, you know what I'm talking about."

Ron M.,5.0,        1/31/2017    ,Well if you ever fly to Jamaica from Texas definitely choose America airlines. Not only do they provide the right lay over time to deal with customs the 737 aircraft was clean and comfortable and the staff was really helpful assisting with connecting flights. Coming back from Montego Bay to Dallas the process of clearing customs and rechecking luggage only took 40 minutes. Amazing!!! I'll definitely fly with American again for international!!

Raymundo V.,1.0,        9/25/2016    ,We decided to take American Airlines back to Dallas from Pittsburg PA. The flight was overbooked so they took requests to have passengers check their luggage. Figured why not? I'm sure there are other people who have a connecting flight and can't check their luggage so I'll check mine. When I got my luggage from baggage claim it was completely damaged. It was crushed like a soda can and the bottom was ripped off. So I had to take my belongings out of the bag put it into a trash bag and carry it around the DFW airport because they needed to hand the bag their claims department.

Haley P.,2.0,        1/7/2017    ,"The flights were delayed at least twice, and we had to wait in Dallas for at least extra 4 hours just to get a chance to board on the first flight to LA, they didn't give us vouchers for food, we ate in the terminal before they offered us free food at the gate. Although we did not have to spend the night at DFW we expected to get there and leave ASAP, we got the exact opposite."

Ashley F.,1.0,        6/5/2016    ,"One of the worst airlines I've ever used... Multiple times. Each time I have had a bad experience with over 3 hour delay. I avoid them at all cost if I can  due to the horrible service. I have never had an issue with the flight team, but the airline itself is out of date, always late and offers no good service. Even head phones are $5.00 for purchase on long flights ... Mind you international flight.. And the plane was incredibly old, we all shared a tv and watched a movie together. For smaller flights this would not be so horrible, but for a international flight in comparison to other major airlines and what they offer and for the price, American has a lot of work to do and honestly needs to catch up. Their slogan and motto does not match the actual experience. It is not ""one world"". It's a just an overall bad experience... Repeatedly.  This use to be a decent airlines about 5 years ago. Not so much now."

Ava V.,1.0,        7/23/2016    ,"No warning that my carry on suit case had to be checked in. While during my previous use of American Airlines a few days before, the bag was completely fine and I was able to bring it on the plane. A bit inconsistent. Cold customer service, felt as if I was a burden and very rushed."

Allene L.,1.0,        12/20/2015    ,"Yesterday December 19th, 2015 my 16yr old daughter was scheduled to depart on American Airlines leaving DFW to Atlanta at 6:20pm to spend Christmas with her dad. We made it to check in, received her boarding pass and checked her luggage. We made it through security rather quickly considering the amount of people there. Made it to gate A15 my daughter stood there waiting for her group to be called while I watched her from across the way (standing at Popeye's) the crowd got smaller and smaller. I go to my daughter and take her ticket to the agent. There was one very older lady and a fairly young lady both agents. There was also 6 passengers including my daughter. The older agent was taking tickets, while the younger one stood to the side. The agent takes my daughter ticket and I tell her she's not standby because now that's exactly what I'm assuming she thinks. She looks in the computer and hands a young lady back her ticket and stops the couple that are about to board. She tells the gentleman he can board but stops his girlfriend/wife(?). The gentleman is telling his lady friend to come on and tells the agent she's with me and the older lady takes them back and closes the door. I ask if they gave my daughter seat away and the younger agents says she doesn't know what's going on she didn't board the passengers, but she's clearly trying to put my daughter on a different plane now as a standby as the older lady told her. I ask her why isn't my daughter able to board and the she says they stop boarding 10min prior to take off ""WE WERE THERE"" and they put that couple on the plane at 6:27pm well after take off. The older agent ignored me as if I wasn't there and ask the younger one who was she talking to. I was beyond pissed but tried to keep my composure. I'm asking if she gave my daughter seat away and telling her boldly that she was lying to all of our faces, she just loaded a couple after boarding. Now I don't know if the other people were on standby but my daughter wasn't. We were there on time. If we were late we would've been reschedule at check in. My daughter said she felt sad because she felt like they were being racist. Even if they weren't the attitudes they had didn't make it seem if they were being anything else. At that point my mind was made up that my daughter wasn't going not even on a later flight.  There was absolutely no way I would trust AA with my child. All I wanted was her luggage which I was told I couldn't get because it was on the plane. I spoke to the the supervisor at check in. When he saw us he ask what happened and if we were held up at security with a confused look on his face. That was not the case. AA had given my daughter's seat away. They didn't call final boarding, they didn't call out the names of the passenger who checked in but had not boarded. They simply gave her seat away and had a attitude because I called them out on that and the lie regarding no boarding 10min prior to departure. American Airlines I suggest you get it together before you stumble upon a customer protest for better quality customer care and service. #americanairlines"

Angela S.,1.0,        6/3/2016    ,"Worst airline I have flown with.... I have chosen them once again due to rates, BUT I will NEVER make that mistake again! The extra $20-$30 for a friendly staff, on time flights and less change of planes or gates last min.... I will not be flying this airline again and getting side tracked for trying to save a couple bucks!!!"

Anne J.,1.0,        8/30/2017    ,"Arrived at gate to get connecting flight from Dallas to Frankfurt, to be denied onto our flight!!! Literally denied for no reason! We made it on time to the gate, despite our flight from SFO being delayed ( ridiculous reason for that too! A logbook needed to be on board, which delayed us an hour). Rather than assisting us ( and others)with our close connection, they sold the tickets from under us and closed the gate early! We had no check on luggage, and had passport and boarding passes in hand. Flight was to leave at 4:35. They said the gate would close at 4:25. We got there at 4:20, and we're told they were finished boarding early and we couldn't get on. No reason. No help. The airline knew we were going to be cutting it close ( again, their fault for ridiculously unnecessary delay), and rather than help, they profited from it. Insult to injury was the extremely rude customer service staff ( they are just incapable of dealing with the systemic disfunction and angry passengers, but that's no excuse). American Airlines can sell you a ticket, then steal it from you to sell to someone else. They are a disgraceful company! No company should be able to treat clients like that and leave them powerless. Do not give them your business. Doesn't get much lower."

L H.,1.0,        8/17/2014    ,"My business and I have decided to seek other airlines after our several tragedies with United. American Airlines was chosen not for price, but schedule. We have not used them in 8 years since they cancelled a flight to a business meeting. I thought I'd give them another chance, flying the weekend of 9-16-14, I feel as though I have been abandoned! We were sent to several other gates and back to the original. Boarded and de boarded. These people are clearly unorganized! My thought is if the government stopped contracts for the military, they may have to change their business procedures.  Terrible customer service!!"

Andrew N.,1.0,        5/20/2016    ,"Had to stay overnight after flight was overbooked. We reserved over 2 months in advance. No hotel was given, slept in the FREEZING cold terminal and our bag was on its way so we had nothing for the overnight stay in the terminal. I don't know who is worse, AA or United. They did verbally apologize though...."

Brian H.,1.0,        4/5/2017    ,"Worst service ever. Bumped from flight, blamed for it, told to go to AA.com when we asked for a supervisor. Told to call 911 when a diabetic traveler in our group asked about the insulin in the luggage they'd already loaded. Sudha Kumar was disdainful of our requests."

Chris B.,1.0,        8/21/2017    ,"I land in Dallas 20 minuets or so late for my flight from Philadelphia that got held up. This plane from Dallas happened to be the last one of the night going to California, and instead of holding the plane, because their incompetence in Philadelphia (look at my Philadelphia American Airlines Review), they send it off without myself and 3 or so other people that got stuck in Philadelphia. I get off the plane and go to speak to the first help desk person I see as I was instructed and one was super mean, and the other one was very dismissive. One of them eventually tells me to stand to the side until he can help me. I wait and wait from 10:30pm-12:30am to finally be helped. And instead of offering to put me up in a room for the night they tell me, ""We can't get you a room for the night, because it was not our fault. There is a note in our system that says Air Traffic Control said we couldn't take off. So we can't comp your room. We can give you a discount, but you are responsible for your mode of transportation as well."" So I had to spend the night in that terrible airport. I slept uncomfortably in a chair, when I could get to sleep. I ended up getting sick. And my doctor says I most likely got sick from sleeping at the airport. Never fly American."

J C.,4.0,        1/21/2015    ,I have flown a lot the last couple of years and American Airlines has always been the best. I am going to continue using them provided flight prices stay reasonable. In my limited experience the planes have been cleaner and seem well maintained. Very satisfied.

Noella C.,5.0,        1/29/2016    ,Terminal A is one of the newer terminal this it has wayyyy more pop toons for places to eat. Pappadeaux. Chilis. Popeyes. Lots of options in order to get what lots of different taste buds would be interested in

Lexie B.,1.0,        5/20/2017    ,Worst airline if you're ever in a tough spot. Thru cancelled our flight and then provided no assistance despite the fact that we needed a place to stay for the two extra days we were stuck and then they changed our fought again so we missed it and they never apologized for any inconvenience. It's like they looked for people that enjoyed working as slow as possible and doing so without once apologizing for a wait or attempting to alleviate the situation. Now we are stuck at a gate. In addition they Hanford a major security issue get poorly. In the first flight a man dropped a large black bag at my ferry and walked away quickly down the aisle. No flight attendant was paying attention despite the clear concern of many passengers myself included.  On our second flight we stood in line for 45 minutes which made us miss our flight and in line we noticed a bag left again unattended. We informed the guest and instead of immediately calling security they spent five minutes asking who's bag it was. This company has proven themselves poor in all aspects of customer service and especially in safety.  Our flight attendant seemed like a 18 year old immature girl incapable of handling any situation on board and everything was late. I will not be flying American again.  I would rather fly United and risk personal injury!

Jeffrey M.,1.0,        2/10/2016    ,"Usually a Delta flyer but took a deal on flights from SF to Tampa by way of Dallas. No deal at all. Was charged 60$ for bags per flight! So the deal I got on the ticket turned out to be 100$ more after all the baggage charges. 240$ for my luggage to go with me on this trip. Not to mention the flight which actually arrived 15 min early only to keep us on the plane for an hour waiting on a gate! Oh and now the check in kiosk prints out your bag tags too so be prepared to pay, tag your bags and haul em up! Never flying American again"

J. C.,1.0,        5/4/2016    ,Worst airline carrier available. Atrocious customer service. Purchased full fare first class tickets for international flight. AA website allowed us 80 minutes in DFW to clear customs ( which was insufficient ) resulting in missing our connecting flight home. $425 out of pocket expenses and not even an apology from AA. Rude employees and terrible service. This will be the only airline I will willingly pay another carrier more to ensure I'm not subjected to their shenanigans.

Renee W.,1.0,        2/22/2016    ,"I've just had the worst experience today I'm in Dallas on flight # AA207 coming from Miami. A racist passenger (seat 30E) just put his hands on one of us. We told the crew and they asked us ""what are you telling us for"" they clearly support that kind of racist behavior. I'm beyond pissed and I'll never use this airline again!"

Tiffany C.,2.0,        11/19/2014    ,If you have a late flight be prepared for all of the stores to be closed! We landed at 9:30 and nothing was open. On the bright side they did have a few vending machines. Leave it to American Airlines to not update their maintenance logs...they have made a long day even longer for many people!! It sure would be nice to fly american one time and their flights run on schedule.

